Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Atrybut
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2010;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2011;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2012;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2013;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2014;76;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2015;64;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2016;104;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2017;107;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2018;83;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2019;73;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2020;70;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2021;66;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2022;55;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2023;45;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2002;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2003;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2004;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2005;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2006;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2007;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2008;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2009;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2010;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2011;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2012;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2013;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2014;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2015;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2016;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2017;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2018;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2019;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2020;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2021;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2022;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;"hulajnogi elektryczne			";2023;15;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2002;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2003;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2004;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2005;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2006;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2007;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2008;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2009;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2010;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2011;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2012;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2013;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2014;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2015;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2016;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2017;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2018;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2019;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2020;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2021;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2022;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2023;0;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2002;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2003;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2004;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2005;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2006;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2007;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2008;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2009;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2010;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2011;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2012;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2013;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2014;48;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2015;44;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2016;49;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2017;48;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2018;45;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2019;29;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2020;34;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2021;43;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2022;40;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2023;36;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2017;20;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2018;17;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2019;14;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2020;16;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2021;14;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2022;9;szt.; 
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2023;11;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2002;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2003;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2004;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2005;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2006;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2007;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2008;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2009;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2010;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2011;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2012;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2013;-;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2014;1940;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2015;1773;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2016;2037;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2017;2773;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2018;2842;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2019;3486;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2020;2596;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2021;2205;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2022;2126;szt.; 
3000000;WIELKOPOLSKIE;ogółem;2023;2152;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2002;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2003;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2004;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2005;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2006;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2007;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2008;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2009;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2010;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2011;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2012;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2013;-;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2014;1441;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2015;1342;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2016;1506;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2017;2133;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2018;2074;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2019;2612;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2020;1885;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2021;1644;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2022;1556;szt.; 
3000000;WIELKOPOLSKIE;samochody osobowe;2023;1656;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2002;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2003;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2004;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2005;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2006;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2007;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2008;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2009;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2010;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2011;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2012;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2013;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2014;55;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2015;62;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2016;60;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2017;67;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2018;99;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2019;94;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2020;82;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2021;53;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2022;76;szt.; 
3000000;WIELKOPOLSKIE;motocykle;2023;53;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2017;16;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2018;18;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2019;26;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2020;11;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2021;24;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2022;25;szt.; 
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2023;22;szt.; 
3000000;WIELKOPOLSKIE;rowery;2002;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2003;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2004;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2005;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2006;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2007;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2008;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2009;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2010;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2011;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2012;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2013;-;szt.; 
3000000;WIELKOPOLSKIE;rowery;2014;135;szt.; 
3000000;WIELKOPOLSKIE;rowery;2015;103;szt.; 
3000000;WIELKOPOLSKIE;rowery;2016;133;szt.; 
3000000;WIELKOPOLSKIE;rowery;2017;132;szt.; 
3000000;WIELKOPOLSKIE;rowery;2018;191;szt.; 
3000000;WIELKOPOLSKIE;rowery;2019;208;szt.; 
3000000;WIELKOPOLSKIE;rowery;2020;187;szt.; 
3000000;WIELKOPOLSKIE;rowery;2021;123;szt.; 
3000000;WIELKOPOLSKIE;rowery;2022;122;szt.; 
3000000;WIELKOPOLSKIE;rowery;2023;134;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2002;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2003;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2004;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2005;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2006;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2007;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2008;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2009;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2010;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2011;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2012;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2013;-;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2014;56;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2015;50;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2016;55;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2017;46;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2018;56;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2019;69;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2020;60;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2021;38;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2022;43;szt.; 
3000000;WIELKOPOLSKIE;motorowery;2023;34;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2002;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2003;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2004;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2005;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2006;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2007;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2008;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2009;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2010;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2011;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2012;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2013;-;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2014;167;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2015;137;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2016;194;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2017;260;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2018;293;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2019;322;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2020;267;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2021;237;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2022;210;szt.; 
3000000;WIELKOPOLSKIE;samochody ciężarowe;2023;164;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2002;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2003;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2004;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2005;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2006;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2007;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2008;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2009;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2010;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2011;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2012;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2013;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2014;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2015;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2016;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2017;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2018;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2019;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2020;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2021;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2022;-;szt.; 
3000000;WIELKOPOLSKIE;"hulajnogi elektryczne			";2023;23;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2002;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2003;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2004;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2005;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2006;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2007;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2008;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2009;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2010;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2011;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2012;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2013;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2014;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2015;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2016;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2017;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2018;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2019;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2020;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2021;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2022;-;szt.; 
3000000;WIELKOPOLSKIE;urządzenie transportu osobistego;2023;2;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2002;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2003;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2004;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2005;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2006;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2007;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2008;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2009;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2010;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2011;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2012;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2013;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2014;86;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2015;79;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2016;89;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2017;119;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2018;111;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2019;155;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2020;104;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2021;86;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2022;94;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - ogółem;2023;64;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.; 
3000000;WIELKOPOLSKIE;inne pojazdy - pojazd nieustalony;2017;60;szt.; 
