Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Region_Type
1000000;ŁÓDZKIE;samochody osobowe;2013;-;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2014;2613;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2015;2732;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2016;2882;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2017;2612;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2018;2554;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2019;2252;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2020;1672;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2021;1598;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2022;1478;szt.;województwo
1000000;ŁÓDZKIE;samochody osobowe;2023;1488;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2002;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2003;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2004;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2005;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2006;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2007;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2008;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2009;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2010;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2011;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2012;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2013;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2014;96;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2015;78;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2016;82;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2017;69;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2018;76;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2019;75;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2020;60;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2021;45;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2022;34;szt.;województwo
1000000;ŁÓDZKIE;motocykle;2023;33;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2017;14;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2018;19;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2019;20;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2020;13;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2021;10;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2022;12;szt.;województwo
1000000;ŁÓDZKIE;motocykle o pojemności silnika do 125 cm3;2023;10;szt.;województwo
1000000;ŁÓDZKIE;rowery;2002;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2003;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2004;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2005;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2006;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2007;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2008;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2009;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2010;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2011;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2012;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2013;-;szt.;województwo
1000000;ŁÓDZKIE;rowery;2014;200;szt.;województwo
1000000;ŁÓDZKIE;rowery;2015;207;szt.;województwo
1000000;ŁÓDZKIE;rowery;2016;190;szt.;województwo
1000000;ŁÓDZKIE;rowery;2017;182;szt.;województwo
1000000;ŁÓDZKIE;rowery;2018;190;szt.;województwo
1000000;ŁÓDZKIE;rowery;2019;162;szt.;województwo
1000000;ŁÓDZKIE;rowery;2020;117;szt.;województwo
1000000;ŁÓDZKIE;rowery;2021;107;szt.;województwo
1000000;ŁÓDZKIE;rowery;2022;102;szt.;województwo
1000000;ŁÓDZKIE;rowery;2023;105;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2002;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2003;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2004;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2005;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2006;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2007;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2008;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2009;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2010;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2011;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2012;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2013;-;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2014;87;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2015;76;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2016;86;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2017;64;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2018;64;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2019;48;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2020;44;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2021;24;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2022;27;szt.;województwo
1000000;ŁÓDZKIE;motorowery;2023;27;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2002;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2003;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2004;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2005;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2006;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2007;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2008;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2009;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2010;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2011;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2012;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2013;-;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2014;215;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2015;154;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2016;261;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2017;241;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2018;225;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2019;235;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2020;179;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2021;192;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2022;188;szt.;województwo
1000000;ŁÓDZKIE;samochody ciężarowe;2023;143;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2002;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2003;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2004;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2005;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2006;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2007;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2008;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2009;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2010;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2011;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2012;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2013;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2014;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2015;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2016;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2017;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2018;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2019;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2020;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2021;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2022;-;szt.;województwo
1000000;ŁÓDZKIE;hulajnogi elektryczne			;2023;16;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2002;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2003;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2004;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2005;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2006;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2007;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2008;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2009;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2010;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2011;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2012;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2013;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2014;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2015;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2016;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2017;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2018;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2019;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2020;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2021;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2022;-;szt.;województwo
1000000;ŁÓDZKIE;urządzenie transportu osobistego;2023;1;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2002;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2003;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2004;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2005;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2006;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2007;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2008;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2009;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2010;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2011;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2012;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2013;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2014;198;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2015;207;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2016;228;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2017;161;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2018;179;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2019;136;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2020;114;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2021;117;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2022;156;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - ogółem;2023;121;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2017;81;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2018;101;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2019;64;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2020;52;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2021;45;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2022;54;szt.;województwo
1000000;ŁÓDZKIE;inne pojazdy - pojazd nieustalony;2023;52;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2002;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2003;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2004;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2005;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2006;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2007;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2008;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2009;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2010;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2011;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2012;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2013;-;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2014;3145;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2015;3114;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2016;3351;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2017;3078;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2018;2946;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2019;2739;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2020;1957;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2021;1978;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2022;2010;szt.;województwo
1200000;MAŁOPOLSKIE;ogółem;2023;1978;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2002;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2003;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2004;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2005;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2006;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2007;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2008;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2009;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2010;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2011;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2012;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2013;-;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2014;2368;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2015;2364;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2016;2532;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2017;2305;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2018;2120;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2019;2002;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2020;1380;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2021;1349;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2022;1325;szt.;województwo
1200000;MAŁOPOLSKIE;samochody osobowe;2023;1321;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2002;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2003;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2004;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2005;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2006;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2007;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2008;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2009;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2010;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2011;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2012;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2013;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2014;144;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2015;127;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2016;141;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2017;87;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2018;107;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2019;102;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2020;90;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2021;79;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2022;79;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle;2023;67;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2017;31;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2018;33;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2019;39;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2020;22;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2021;24;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2022;24;szt.;województwo
1200000;MAŁOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2023;17;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2002;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2003;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2004;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2005;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2006;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2007;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2008;-;szt.;województwo
1200000;MAŁOPOLSKIE;rowery;2009;-;szt.;województwo
