Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Region_Type
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - ogółem;2022;709;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - ogółem;2023;693;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;229;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;199;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;208;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;199;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;187;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;178;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;205;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;191;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;176;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;115;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;193;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;231;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;226;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;195;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;204;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;204;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;200;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;195;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;186;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;203;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;59;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;40;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;57;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;66;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;64;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;64;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;33;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;40;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;35;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;51;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;151;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;149;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;151;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;165;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;173;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;177;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;126;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;111;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;103;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;132;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;56;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;45;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;49;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;41;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;49;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;40;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;37;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;40;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;41;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;38;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2014;166;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2015;160;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2016;190;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2017;156;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2018;148;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2019;176;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2020;145;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2021;150;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2022;168;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina kierujących pojazdami - pozostałe;2023;154;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2014;83;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2015;72;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2016;82;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2017;57;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2018;65;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2019;49;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2020;45;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2021;47;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2022;35;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - ogółem;2023;52;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;57;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;48;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;48;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;34;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;46;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;31;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;28;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;29;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;26;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;33;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2021;18;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2022;9;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pieszych - pozostałe;2023;19;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2014;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2015;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2016;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2017;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2018;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2019;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2020;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2021;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2022;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;wina pasażerów;2023;11;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2014;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2015;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2016;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2017;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2018;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2019;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2020;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2021;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2022;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;współwina;2023;8;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2014;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2015;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2016;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2017;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2018;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2019;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2020;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2021;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2022;-;szt.;województwo
400000;KUJAWSKO-POMORSKIE;pozostałe przyczyny;2023;20;szt.;województwo
600000;LUBELSKIE;ogółem;2014;-;szt.;województwo
600000;LUBELSKIE;ogółem;2015;-;szt.;województwo
600000;LUBELSKIE;ogółem;2016;-;szt.;województwo
600000;LUBELSKIE;ogółem;2017;-;szt.;województwo
600000;LUBELSKIE;ogółem;2018;-;szt.;województwo
600000;LUBELSKIE;ogółem;2019;-;szt.;województwo
600000;LUBELSKIE;ogółem;2020;-;szt.;województwo
600000;LUBELSKIE;ogółem;2021;-;szt.;województwo
600000;LUBELSKIE;ogółem;2022;-;szt.;województwo
600000;LUBELSKIE;ogółem;2023;792;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2014;1170;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2015;1065;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2016;1105;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2017;1073;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2018;1039;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2019;1004;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2020;827;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2021;799;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2022;716;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - ogółem;2023;706;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;341;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;290;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;305;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;284;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;265;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;246;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;235;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;225;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;184;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;190;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;273;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;260;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;249;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;260;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;255;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;262;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;203;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;198;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;152;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;173;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;93;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;61;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;48;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;54;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;66;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;67;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;57;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;57;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;47;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;47;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;163;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;151;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;145;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;132;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;136;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;106;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;106;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;113;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;93;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;101;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;64;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;61;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;82;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;75;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;65;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;62;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;41;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;44;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;43;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;38;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2014;236;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2015;242;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2016;276;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2017;268;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2018;252;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2019;261;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2020;185;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2021;162;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2022;197;szt.;województwo
600000;LUBELSKIE;wina kierujących pojazdami - pozostałe;2023;157;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2014;167;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2015;116;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2016;108;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2017;111;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2018;114;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2019;80;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2020;70;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2021;64;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2022;51;szt.;województwo
600000;LUBELSKIE;wina pieszych - ogółem;2023;57;szt.;województwo
600000;LUBELSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;115;szt.;województwo
